datetime,"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)",RADIACAO GLOBAL (Kj/m²),"TEMPERATURA DO AR - BULBO SECO, HORARIA (°C)","UMIDADE RELATIVA DO AR, HORARIA (%)","VENTO, RAJADA MAXIMA (m/s)"
2022-11-06 09:00:00,0.0,26.5,17.6,93.0,3.3
2022-11-06 10:00:00,0.0,170.4,17.7,93.0,3.5
2022-11-06 11:00:00,0.0,466.4,18.8,87.0,2.9
2022-11-06 12:00:00,0.0,673.2,19.2,83.0,5.0
2022-11-06 13:00:00,0.0,911.8,20.4,77.0,3.8
2022-11-06 14:00:00,0.0,1868.8,20.5,70.0,7.6
2022-11-06 15:00:00,0.0,1983.5,20.6,63.0,6.9
2022-11-06 16:00:00,0.0,1770.1,20.9,67.0,5.7
2022-11-06 17:00:00,0.0,2025.3,22.8,56.0,4.0
2022-11-06 18:00:00,0.0,1827.0,22.7,61.0,4.5
2022-11-06 19:00:00,0.0,1377.5,22.3,61.0,4.7
2022-11-06 20:00:00,0.0,810.7,21.6,60.0,4.4
2022-11-06 21:00:00,0.0,256.6,21.5,64.0,3.0
2022-11-06 22:00:00,0.0,35.0,20.5,82.0,2.1
2022-11-07 09:00:00,0.6,2.1,18.0,93.0,2.5
2022-11-07 10:00:00,1.2,102.7,18.2,95.0,2.5
2022-11-07 11:00:00,0.4,212.2,18.2,95.0,2.0
2022-11-07 12:00:00,0.0,417.2,18.4,92.0,3.6
2022-11-07 13:00:00,0.0,865.1,19.6,82.0,3.6
2022-11-07 14:00:00,0.0,1168.5,20.6,74.0,3.6
2022-11-07 15:00:00,0.0,807.0,20.7,77.0,4.2
2022-11-07 16:00:00,0.0,563.0,20.3,79.0,4.2
2022-11-07 17:00:00,0.0,1186.1,21.3,76.0,4.5
2022-11-07 18:00:00,0.6,1438.0,21.7,73.0,3.0
2022-11-07 19:00:00,0.0,915.0,21.0,75.0,4.8
2022-11-07 20:00:00,0.0,182.2,19.6,80.0,3.9
2022-11-07 21:00:00,0.0,149.0,19.4,87.0,2.8
2022-11-07 22:00:00,0.0,22.8,19.2,93.0,2.6
2022-11-08 09:00:00,0.2,25.0,14.8,96.0,2.3
2022-11-08 10:00:00,0.0,468.5,16.3,94.0,1.2
2022-11-08 11:00:00,0.0,1521.8,18.4,74.0,1.5
2022-11-08 12:00:00,0.0,2363.7,21.2,65.0,5.0
2022-11-08 13:00:00,0.0,3188.9,22.7,61.0,5.0
2022-11-08 14:00:00,0.0,2602.7,22.7,65.0,5.7
2022-11-08 15:00:00,0.0,1812.7,21.9,64.0,6.7
2022-11-08 16:00:00,0.0,1551.4,22.3,65.0,6.4
2022-11-08 17:00:00,0.0,930.7,21.4,69.0,6.0
2022-11-08 18:00:00,0.0,859.1,21.8,70.0,5.6
2022-11-08 19:00:00,0.0,494.3,21.5,72.0,4.1
2022-11-08 20:00:00,0.0,466.6,21.5,71.0,3.6
2022-11-08 21:00:00,0.0,229.9,21.4,72.0,4.4
2022-11-08 22:00:00,0.0,36.3,21.2,71.0,3.7
2022-11-09 09:00:00,0.2,29.0,16.8,96.0,2.5
2022-11-09 10:00:00,0.0,419.2,18.3,93.0,3.0
2022-11-09 11:00:00,0.0,1477.4,20.6,75.0,3.1
2022-11-09 12:00:00,0.0,1575.7,21.9,71.0,4.3
2022-11-09 13:00:00,0.0,1168.0,22.3,70.0,4.3
2022-11-09 14:00:00,0.0,2693.0,23.7,69.0,5.0
2022-11-09 15:00:00,0.0,1946.2,23.4,73.0,5.4
2022-11-09 16:00:00,0.0,1444.3,23.0,73.0,4.2
2022-11-09 17:00:00,0.0,914.5,22.8,75.0,4.2
2022-11-09 18:00:00,0.0,650.1,22.9,74.0,3.7
2022-11-09 19:00:00,0.0,684.5,22.8,74.0,3.4
2022-11-09 20:00:00,0.0,564.5,22.9,73.0,2.7
2022-11-09 21:00:00,0.0,286.0,22.6,75.0,2.9
2022-11-09 22:00:00,0.0,25.7,21.9,80.0,3.3
2022-11-10 09:00:00,0.0,20.2,19.3,94.0,1.9
2022-11-10 10:00:00,0.0,198.5,20.1,92.0,2.6
2022-11-10 11:00:00,0.0,521.9,20.9,86.0,1.7
2022-11-10 12:00:00,0.0,820.0,22.1,81.0,1.8
2022-11-10 13:00:00,0.0,1467.4,23.7,73.0,2.9
2022-11-10 14:00:00,0.0,2171.0,25.2,67.0,3.8
2022-11-10 15:00:00,0.0,2351.3,25.5,73.0,5.3
2022-11-10 16:00:00,0.0,1061.8,24.4,76.0,6.3
2022-11-10 17:00:00,0.0,769.2,23.7,82.0,6.5
2022-11-10 18:00:00,0.0,634.5,23.7,85.0,5.8
2022-11-10 19:00:00,0.0,171.5,23.2,87.0,5.4
2022-11-10 20:00:00,0.0,132.0,23.2,84.0,4.8
2022-11-10 21:00:00,0.0,99.8,23.4,82.0,5.0
2022-11-10 22:00:00,0.0,30.7,23.3,83.0,4.7
2022-11-11 09:00:00,0.0,30.9,19.7,98.0,1.7
2022-11-11 10:00:00,0.0,411.5,21.0,97.0,3.5
2022-11-11 11:00:00,0.0,1421.9,22.5,82.0,3.0
2022-11-11 12:00:00,0.0,2270.1,24.3,74.0,4.2
2022-11-11 13:00:00,0.0,2675.3,25.1,75.0,5.6
2022-11-11 14:00:00,0.0,2456.8,25.1,76.0,5.6
2022-11-11 15:00:00,0.0,2259.8,25.4,76.0,5.5
2022-11-11 16:00:00,0.0,1614.4,25.1,80.0,5.5
2022-11-11 17:00:00,0.0,793.8,24.5,85.0,5.6
2022-11-11 18:00:00,0.0,401.0,23.8,88.0,7.4
2022-11-11 19:00:00,0.2,152.7,23.5,91.0,6.8
2022-11-11 20:00:00,0.0,172.2,23.6,89.0,6.8
2022-11-11 21:00:00,0.0,16.7,23.6,89.0,6.4
2022-11-12 09:00:00,0.0,27.9,21.1,98.0,4.6
2022-11-12 10:00:00,0.0,299.8,21.5,97.0,4.6
2022-11-12 11:00:00,0.0,425.6,22.1,94.0,4.3
2022-11-12 12:00:00,0.0,1133.8,22.9,87.0,2.1
2022-11-12 13:00:00,0.0,2027.1,24.5,80.0,4.3
2022-11-12 14:00:00,0.0,2321.1,25.5,74.0,5.7
2022-11-12 15:00:00,0.0,839.4,24.0,82.0,5.0
2022-11-12 16:00:00,0.0,1062.9,24.4,82.0,5.8
2022-11-12 17:00:00,0.0,772.2,24.2,82.0,5.9
2022-11-12 18:00:00,0.0,1606.0,25.1,73.0,6.9
2022-11-12 19:00:00,0.0,1789.9,25.4,74.0,6.2
2022-11-12 20:00:00,0.0,472.1,24.2,80.0,6.2
2022-11-12 21:00:00,0.0,120.3,23.5,85.0,5.2
2022-11-12 22:00:00,0.0,7.0,22.8,92.0,5.2
2022-11-13 09:00:00,0.0,28.1,21.2,97.0,2.2
2022-11-13 10:00:00,0.0,283.7,21.7,97.0,1.5
2022-11-13 11:00:00,0.0,1365.8,22.8,86.0,1.8
2022-11-13 12:00:00,0.0,2298.5,25.1,79.0,3.5
2022-11-13 13:00:00,0.0,3020.6,25.4,79.0,5.4
2022-11-13 14:00:00,0.0,2892.7,25.9,73.0,5.4
2022-11-13 15:00:00,0.0,2054.5,26.0,76.0,4.9
2022-11-13 16:00:00,0.0,1725.5,25.9,78.0,5.2
2022-11-13 17:00:00,0.0,2015.2,26.0,78.0,5.8
2022-11-13 18:00:00,0.0,1096.3,25.2,79.0,5.7
2022-11-13 19:00:00,0.0,458.0,24.8,80.0,5.4
2022-11-13 20:00:00,0.0,198.8,23.3,91.0,4.6
2022-11-13 21:00:00,0.0,103.4,23.0,94.0,3.4
2022-11-13 22:00:00,0.2,3.9,22.7,95.0,3.2
2022-11-14 09:00:00,0.2,20.7,21.8,97.0,2.8
2022-11-14 10:00:00,0.0,228.4,22.3,96.0,2.4
2022-11-14 11:00:00,0.0,326.6,22.9,94.0,2.4
2022-11-14 12:00:00,0.2,2049.0,25.1,78.0,5.7
2022-11-14 13:00:00,0.0,2173.0,26.6,74.0,6.6
2022-11-14 14:00:00,0.0,1168.0,25.8,80.0,6.6
2022-11-14 15:00:00,0.0,350.7,25.2,86.0,6.5
2022-11-14 16:00:00,0.0,569.0,27.9,65.0,5.5
2022-11-14 17:00:00,0.0,2593.3,32.0,51.0,6.3
2022-11-19 10:00:00,0.0,268.8,20.3,84.0,1.2
2022-11-19 11:00:00,0.0,1528.0,23.1,62.0,3.3
2022-11-19 12:00:00,0.0,2387.9,24.6,58.0,5.5
2022-11-19 13:00:00,0.0,3092.7,25.1,60.0,5.9
2022-11-19 14:00:00,0.0,3734.5,25.7,57.0,5.9
2022-11-19 15:00:00,0.0,2880.8,25.8,59.0,5.9
2022-11-19 16:00:00,0.0,1731.4,25.8,58.0,5.5
2022-11-19 17:00:00,0.0,1368.3,25.8,62.0,6.8
2022-11-19 18:00:00,0.0,1100.7,25.5,63.0,7.1
2022-11-19 19:00:00,0.0,924.6,24.9,66.0,8.8
2022-11-19 20:00:00,0.0,646.8,24.8,68.0,9.6
2022-11-19 21:00:00,0.0,264.2,24.3,69.0,9.6
2022-11-19 22:00:00,0.0,30.4,24.1,63.0,9.9
2022-11-20 09:00:00,0.0,32.6,19.9,90.0,2.3
2022-11-20 10:00:00,0.0,281.5,21.1,89.0,2.3
2022-11-20 11:00:00,0.0,1409.5,23.4,69.0,1.6
2022-11-20 12:00:00,0.0,2254.1,25.0,66.0,4.3
2022-11-20 13:00:00,0.0,2985.7,25.9,63.0,5.6
2022-11-20 14:00:00,0.0,3076.0,26.2,66.0,5.6
2022-11-20 15:00:00,0.0,3399.2,26.5,65.0,5.6
2022-11-20 16:00:00,0.0,2572.5,27.1,64.0,5.6
2022-11-20 17:00:00,0.0,2756.5,26.3,64.0,6.1
2022-11-20 18:00:00,0.0,2805.3,26.6,66.0,6.6
2022-11-20 19:00:00,0.0,1341.0,25.7,69.0,6.4
2022-11-20 20:00:00,0.0,550.6,25.0,73.0,6.3
2022-11-20 21:00:00,0.0,235.8,24.7,74.0,4.7
2022-11-20 22:00:00,0.0,34.3,24.3,78.0,4.3
2022-11-21 09:00:00,0.0,46.0,20.9,95.0,2.1
2022-11-21 10:00:00,0.0,313.3,21.6,91.0,3.0
2022-11-21 11:00:00,0.0,1369.2,23.8,77.0,2.7
2022-11-21 12:00:00,0.0,2159.5,25.8,71.0,3.4
2022-11-21 13:00:00,0.0,2832.5,25.9,73.0,5.1
2022-11-21 14:00:00,0.0,1774.7,25.9,72.0,5.5
2022-11-21 15:00:00,0.0,1176.0,25.6,73.0,4.6
2022-11-21 16:00:00,0.0,1403.1,25.7,71.0,4.3
2022-11-21 17:00:00,0.0,3057.1,27.4,67.0,3.2
2022-11-21 18:00:00,0.0,2738.1,27.3,68.0,5.8
2022-11-21 19:00:00,0.0,2163.1,26.6,73.0,6.4
2022-11-21 20:00:00,0.0,802.1,25.9,79.0,5.6
2022-11-21 21:00:00,0.0,217.1,25.3,81.0,5.9
2022-11-21 22:00:00,0.0,50.0,24.9,87.0,5.0
2022-11-22 09:00:00,0.0,54.3,21.1,97.0,2.2
2022-11-22 10:00:00,0.0,393.7,21.7,95.0,2.3
2022-11-22 11:00:00,0.0,942.4,23.2,85.0,1.9
2022-11-22 12:00:00,0.0,1568.6,25.1,77.0,3.4
2022-11-22 13:00:00,0.0,2053.4,26.3,75.0,4.0
2022-11-22 14:00:00,0.0,2641.5,26.4,72.0,4.9
2022-11-22 15:00:00,0.0,2093.3,27.3,71.0,4.1
2022-11-22 16:00:00,0.0,2802.4,27.0,74.0,5.0
2022-11-22 17:00:00,0.0,2467.4,27.5,71.0,4.9
2022-11-22 18:00:00,0.0,2170.3,27.6,75.0,4.6
2022-11-22 19:00:00,0.0,1076.3,26.9,76.0,4.4
2022-11-22 20:00:00,0.0,443.5,26.2,79.0,4.4
2022-11-22 21:00:00,0.0,47.1,25.7,78.0,6.3
2022-11-22 22:00:00,0.0,3.4,25.3,79.0,6.5
2022-11-23 09:00:00,0.0,9.6,22.7,96.0,2.9
2022-11-23 10:00:00,0.0,210.5,22.9,96.0,3.0
2022-11-23 11:00:00,0.0,787.4,23.7,91.0,1.6
2022-11-23 12:00:00,0.0,1506.3,25.8,78.0,3.5
2022-11-23 13:00:00,0.0,1899.7,27.1,75.0,3.1
2022-11-23 14:00:00,0.0,2117.2,27.4,77.0,4.8
2022-11-23 15:00:00,0.0,3194.4,28.1,74.0,5.3
2022-11-23 16:00:00,0.0,3408.3,28.1,73.0,6.3
2022-11-23 17:00:00,0.0,1536.7,26.4,77.0,5.1
2022-11-23 18:00:00,0.4,805.5,25.3,89.0,4.7
2022-11-23 19:00:00,0.0,641.8,24.9,89.0,4.7
2022-11-23 20:00:00,0.0,51.0,24.5,94.0,2.8
2022-11-23 21:00:00,0.2,21.3,24.1,94.0,2.4
2022-11-24 04:00:00,0.2,0.1,21.0,85.0,5.9
2022-11-24 05:00:00,0.0,1.2,21.3,80.0,8.0
2022-11-24 06:00:00,0.0,0.7,21.1,83.0,7.3
2022-11-24 09:00:00,0.0,22.0,20.4,91.0,4.0
2022-11-24 10:00:00,0.0,187.9,20.8,88.0,3.2
2022-11-24 11:00:00,0.0,1459.5,23.5,75.0,2.6
2022-11-24 12:00:00,0.0,2243.7,25.5,69.0,5.2
2022-11-24 13:00:00,0.2,3198.5,27.0,61.0,5.2
2022-11-24 14:00:00,0.0,3714.4,26.8,73.0,5.6
2022-11-24 15:00:00,0.0,3961.3,27.4,68.0,6.4
2022-11-24 16:00:00,0.0,1604.1,26.1,74.0,5.8
2022-11-24 17:00:00,0.4,467.9,24.7,89.0,5.9
2022-11-24 18:00:00,0.4,396.2,24.1,82.0,5.0
2022-11-24 19:00:00,0.0,915.0,24.3,74.0,4.7
2022-11-24 20:00:00,0.0,446.9,23.9,83.0,4.9
2022-11-24 21:00:00,0.0,262.4,23.9,85.0,3.6
2022-11-24 22:00:00,0.0,45.6,23.4,89.0,3.0
2022-11-24 23:00:00,28.4,0.5,20.6,95.0,24.8
2022-11-25 00:00:00,51.6,4.8,19.6,96.0,24.8
2022-11-25 09:00:00,0.0,15.9,19.4,95.0,3.5
2022-11-25 10:00:00,0.0,265.8,19.8,93.0,3.5
2022-11-25 11:00:00,0.4,456.8,20.2,91.0,2.7
2022-11-25 12:00:00,0.4,374.3,20.7,92.0,2.1
2022-11-25 13:00:00,0.0,603.2,21.1,90.0,2.8
2022-11-25 14:00:00,0.0,2260.5,23.5,78.0,4.3
2022-11-25 15:00:00,0.0,2220.3,23.5,72.0,6.8
2022-11-25 16:00:00,0.0,1731.6,23.9,72.0,6.6
2022-11-25 17:00:00,0.0,986.3,24.2,67.0,6.3
2022-11-25 18:00:00,0.0,1329.3,24.8,64.0,6.9
2022-11-25 19:00:00,0.2,1228.1,24.2,64.0,6.5
2022-11-25 20:00:00,0.0,842.2,24.0,63.0,6.2
2022-11-25 21:00:00,0.0,276.3,22.7,78.0,6.2
2022-11-25 22:00:00,0.0,76.0,22.3,83.0,3.2
2022-11-26 09:00:00,0.0,27.0,19.3,93.0,1.8
2022-11-26 10:00:00,0.0,195.4,19.8,91.0,1.5
2022-11-26 11:00:00,0.0,872.1,21.3,79.0,1.4
2022-11-26 12:00:00,0.0,1318.1,22.8,70.0,1.4
2022-11-26 13:00:00,0.0,1466.7,23.8,65.0,1.9
2022-11-26 14:00:00,0.0,2223.1,25.1,66.0,4.0
2022-11-26 15:00:00,0.0,2340.5,25.4,66.0,4.5
2022-11-26 16:00:00,0.0,1475.2,24.8,70.0,4.6
2022-11-26 17:00:00,0.0,1039.7,24.6,70.0,3.7
2022-11-26 18:00:00,0.0,1834.2,25.2,67.0,3.8
2022-11-26 19:00:00,0.0,1430.0,24.7,68.0,4.8
2022-11-26 20:00:00,0.0,562.9,24.4,70.0,4.7
2022-11-26 21:00:00,0.0,478.5,24.2,73.0,3.4
2022-11-26 22:00:00,0.0,104.8,23.6,75.0,3.1
2022-11-27 09:00:00,0.0,34.7,19.4,97.0,1.8
2022-11-27 10:00:00,0.0,271.2,20.6,92.0,2.9
2022-11-27 11:00:00,0.0,1471.1,23.1,73.0,3.3
2022-11-27 12:00:00,0.0,2313.6,25.0,73.0,3.9
2022-11-27 13:00:00,0.0,3059.7,25.3,75.0,5.1
2022-11-27 14:00:00,0.0,3538.9,25.9,72.0,5.7
2022-11-27 15:00:00,0.0,2672.5,25.2,76.0,6.5
2022-11-27 16:00:00,0.0,2665.9,26.3,76.0,6.5
2022-11-27 17:00:00,0.0,1502.4,25.4,78.0,5.4
2022-11-27 18:00:00,0.0,1031.8,25.4,78.0,6.3
2022-11-27 19:00:00,0.0,610.3,24.1,89.0,6.9
2022-11-27 20:00:00,0.0,406.3,23.9,87.0,7.1
2022-11-27 21:00:00,1.2,183.3,23.7,90.0,5.3
2022-11-27 22:00:00,2.0,23.4,23.3,91.0,7.0
2022-11-28 06:00:00,0.0,0.1,21.5,92.0,4.8
2022-11-28 09:00:00,0.2,30.1,20.9,96.0,3.6
2022-11-28 10:00:00,0.0,306.7,21.8,92.0,1.5
2022-11-28 11:00:00,0.0,1205.2,23.6,80.0,2.6
2022-11-28 12:00:00,0.0,1526.6,24.2,81.0,3.8
2022-11-28 13:00:00,0.0,758.4,24.4,82.0,3.2
2022-11-28 14:00:00,0.0,1176.5,24.7,84.0,3.9
2022-11-28 15:00:00,0.0,1522.0,25.0,76.0,4.4
2022-11-28 16:00:00,0.0,1652.3,25.3,73.0,5.3
2022-11-28 17:00:00,0.0,778.9,24.5,82.0,4.7
2022-11-28 18:00:00,4.0,133.5,22.6,95.0,4.7
2022-11-28 19:00:00,20.8,34.1,22.5,97.0,4.7
2022-11-28 20:00:00,31.0,15.9,20.8,98.0,6.6
2022-11-28 21:00:00,4.4,16.9,21.0,98.0,6.5
2022-11-28 22:00:00,0.2,27.1,21.1,98.0,2.4
2022-11-29 00:00:00,0.0,0.6,20.4,96.0,2.0
2022-11-29 09:00:00,7.6,11.4,21.9,97.0,6.7
2022-11-29 10:00:00,0.6,180.2,22.3,98.0,2.5
2022-11-29 11:00:00,0.4,366.6,22.5,97.0,2.0
2022-11-29 12:00:00,0.2,986.7,22.9,92.0,2.0
2022-11-29 13:00:00,0.0,1746.5,24.2,86.0,3.9
2022-11-29 14:00:00,0.2,3032.1,25.4,80.0,4.5
2022-11-29 15:00:00,0.0,2464.5,25.2,81.0,4.9
2022-11-29 16:00:00,0.0,3607.3,25.9,79.0,6.0
2022-11-29 17:00:00,0.0,1213.3,24.9,83.0,6.0
2022-11-29 18:00:00,0.0,438.0,24.5,85.0,4.9
2022-11-29 19:00:00,0.0,162.9,24.0,90.0,3.7
2022-11-29 20:00:00,2.4,76.5,23.5,96.0,2.5
2022-11-29 21:00:00,2.8,136.8,22.9,96.0,2.3
2022-11-29 22:00:00,0.4,53.1,22.4,96.0,2.9
2022-11-30 09:00:00,0.0,35.0,20.7,98.0,1.4
2022-11-30 10:00:00,0.0,442.3,21.7,97.0,1.8
2022-11-30 11:00:00,0.0,786.7,22.8,94.0,1.2
2022-11-30 12:00:00,0.0,1937.6,24.5,76.0,1.3
2022-11-30 13:00:00,0.0,3495.1,26.7,66.0,4.4
2022-11-30 14:00:00,0.0,3160.4,27.0,72.0,4.9
2022-11-30 15:00:00,0.0,3240.7,27.3,74.0,4.8
2022-11-30 16:00:00,0.0,3599.2,27.0,76.0,6.0
2022-11-30 17:00:00,0.0,2307.8,26.9,75.0,6.6
2022-11-30 18:00:00,0.0,1429.0,26.4,78.0,5.2
2022-11-30 19:00:00,0.0,681.7,26.0,80.0,4.1
2022-11-30 20:00:00,0.0,202.7,25.6,85.0,3.5
2022-11-30 21:00:00,0.0,72.5,24.9,92.0,2.8
2022-11-30 22:00:00,0.0,21.7,24.2,95.0,3.4
2022-12-01 09:00:00,0.0,36.4,21.7,98.0,4.3
2022-12-01 10:00:00,0.0,186.3,22.3,92.0,6.2
2022-12-01 11:00:00,0.0,377.4,22.6,91.0,3.4
2022-12-01 12:00:00,0.0,432.0,23.8,89.0,4.7
2022-12-01 13:00:00,0.0,1322.5,25.1,80.0,4.8
2022-12-01 14:00:00,0.0,1303.4,26.2,76.0,2.4
2022-12-01 15:00:00,0.0,1669.2,26.9,78.0,3.8
2022-12-01 16:00:00,0.0,1970.6,27.0,69.0,4.8
2022-12-01 17:00:00,0.0,2424.5,27.1,81.0,5.3
2022-12-01 18:00:00,0.0,1919.7,27.5,78.0,5.3
2022-12-01 19:00:00,0.0,2296.7,27.7,76.0,5.0
2022-12-01 20:00:00,0.0,1397.0,28.0,76.0,4.2
2022-12-01 21:00:00,0.0,511.2,27.7,77.0,5.3
2022-12-01 22:00:00,0.0,52.8,27.0,82.0,3.9
2022-12-02 09:00:00,0.0,29.5,23.2,96.0,4.9
2022-12-02 10:00:00,0.0,211.6,24.2,92.0,4.9
2022-12-02 11:00:00,0.0,1410.1,25.9,82.0,5.8
2022-12-02 12:00:00,0.0,2179.2,27.5,75.0,5.8
2022-12-02 13:00:00,0.0,2921.1,27.6,82.0,5.6
2022-12-02 14:00:00,0.0,2660.8,27.3,81.0,5.7
2022-12-02 15:00:00,0.0,735.9,26.8,81.0,6.3
2022-12-02 16:00:00,0.0,1597.8,27.6,82.0,4.0
2022-12-02 17:00:00,0.0,671.4,27.0,77.0,5.0
2022-12-02 18:00:00,0.0,1439.5,27.8,73.0,5.0
2022-12-02 19:00:00,0.0,748.1,27.3,74.0,3.9
2022-12-02 20:00:00,0.0,212.4,26.8,84.0,3.4
2022-12-02 21:00:00,0.0,54.5,25.8,90.0,2.6
2022-12-02 22:00:00,0.0,38.9,25.2,94.0,1.9
2022-12-03 09:00:00,0.0,16.4,23.5,96.0,2.5
2022-12-03 10:00:00,0.0,311.7,24.0,94.0,1.6
2022-12-03 11:00:00,0.0,687.8,24.9,89.0,1.8
2022-12-03 12:00:00,0.0,1135.4,26.1,82.0,1.2
2022-12-03 13:00:00,0.0,2244.4,27.9,78.0,3.3
2022-12-03 14:00:00,0.0,3062.0,28.3,79.0,4.7
2022-12-03 15:00:00,0.0,1775.9,27.8,78.0,4.7
2022-12-03 16:00:00,0.0,2407.4,28.6,75.0,4.9
2022-12-03 17:00:00,0.0,1236.4,27.5,80.0,4.8
2022-12-03 18:00:00,0.0,255.5,27.0,85.0,4.5
2022-12-03 19:00:00,0.0,1025.2,27.3,81.0,2.4
2022-12-03 20:00:00,0.0,623.6,27.3,86.0,4.2
2022-12-03 21:00:00,0.0,264.8,27.0,87.0,3.3
2022-12-03 22:00:00,0.0,63.2,26.5,88.0,2.8
2022-12-04 09:00:00,0.0,65.5,23.6,95.0,1.8
2022-12-04 10:00:00,0.0,276.9,24.4,93.0,1.5
2022-12-04 11:00:00,0.0,473.2,25.2,91.0,1.8
2022-12-04 12:00:00,0.0,865.7,26.3,83.0,1.2
2022-12-04 13:00:00,0.0,1681.0,27.5,80.0,3.1
2022-12-04 14:00:00,0.0,2398.9,28.9,76.0,3.9
2022-12-04 15:00:00,0.0,1860.5,27.8,81.0,4.8
2022-12-04 16:00:00,1.4,915.0,26.7,88.0,4.6
2022-12-04 17:00:00,0.4,1159.6,27.4,85.0,4.5
2022-12-04 18:00:00,15.8,287.6,24.5,95.0,11.5
2022-12-04 19:00:00,1.8,108.4,24.3,96.0,3.5
2022-12-04 20:00:00,0.4,87.5,24.3,96.0,2.3
2022-12-04 21:00:00,0.8,51.3,24.1,97.0,2.2
2022-12-04 22:00:00,0.4,19.1,24.0,97.0,2.4
2022-12-05 09:00:00,0.4,11.2,23.4,97.0,2.2
2022-12-05 10:00:00,0.4,102.2,23.8,89.0,4.9
2022-12-05 11:00:00,0.2,226.6,24.2,95.0,3.2
2022-12-05 12:00:00,0.0,388.3,24.6,93.0,3.3
2022-12-05 13:00:00,0.4,646.1,25.4,93.0,3.3
2022-12-05 14:00:00,0.0,1023.2,26.3,84.0,1.3
2022-12-05 15:00:00,0.0,978.6,26.9,87.0,3.6
2022-12-05 16:00:00,0.8,1023.0,26.4,85.0,6.8
2022-12-05 17:00:00,0.2,1199.0,27.4,84.0,6.8
2022-12-05 18:00:00,0.2,1212.6,27.5,84.0,3.4
2022-12-05 19:00:00,0.0,765.2,27.4,84.0,4.3
2022-12-05 20:00:00,0.0,391.8,27.0,83.0,2.6
2022-12-05 21:00:00,0.0,232.8,26.6,87.0,1.0
2022-12-05 22:00:00,0.0,26.6,26.2,94.0,1.6
2022-12-06 09:00:00,0.0,6.8,23.9,96.0,3.1
2022-12-06 10:00:00,0.8,43.0,23.9,97.0,2.3
2022-12-06 11:00:00,1.4,141.7,24.0,97.0,2.4
2022-12-06 12:00:00,0.8,449.5,24.8,91.0,5.8
2022-12-06 13:00:00,0.0,720.9,25.4,88.0,4.8
2022-12-06 14:00:00,0.0,722.1,26.1,88.0,2.4
2022-12-06 15:00:00,0.2,1788.3,27.0,82.0,3.5
2022-12-06 16:00:00,0.0,1923.2,26.7,82.0,4.1
2022-12-06 17:00:00,20.2,424.9,25.0,96.0,4.2
2022-12-06 18:00:00,1.0,369.0,25.1,95.0,2.1
2022-12-06 19:00:00,10.8,91.2,24.6,96.0,4.2
2022-12-06 20:00:00,13.2,76.4,24.0,97.0,3.6
2022-12-06 21:00:00,0.2,373.6,24.3,97.0,2.5
2022-12-06 22:00:00,0.2,139.1,24.3,97.0,1.3
2022-12-07 09:00:00,0.0,9.7,23.1,97.0,2.1
2022-12-07 10:00:00,0.0,37.5,23.3,97.0,2.1
2022-12-07 11:00:00,0.0,73.2,23.6,97.0,1.7
2022-12-07 12:00:00,6.8,44.7,22.8,97.0,5.5
2022-12-07 13:00:00,32.0,91.7,22.1,97.0,5.6
2022-12-07 14:00:00,6.0,1076.0,23.1,94.0,2.9
2022-12-07 15:00:00,0.2,1514.0,24.4,90.0,3.2
2022-12-07 16:00:00,0.0,1246.6,25.0,88.0,4.5
2022-12-07 17:00:00,1.2,601.5,24.3,91.0,4.7
2022-12-07 18:00:00,1.0,307.7,24.0,95.0,2.9
2022-12-07 19:00:00,0.2,321.7,23.4,96.0,3.2
2022-12-07 20:00:00,0.2,183.4,23.3,95.0,3.4
2022-12-07 21:00:00,0.2,148.4,23.3,95.0,2.3
2022-12-07 22:00:00,0.0,37.5,23.3,96.0,2.2
2022-12-08 09:00:00,0.0,33.5,21.2,98.0,2.5
2022-12-08 10:00:00,0.0,312.2,21.8,98.0,3.1
2022-12-08 11:00:00,0.0,1328.4,22.9,87.0,2.1
2022-12-08 12:00:00,0.0,2359.5,24.7,74.0,3.3
2022-12-08 13:00:00,0.2,3142.5,26.3,57.0,4.6
2022-12-08 14:00:00,0.0,3831.5,27.7,63.0,5.2
2022-12-08 15:00:00,0.0,4388.1,26.8,70.0,7.3
2022-12-08 16:00:00,0.0,3050.1,26.5,72.0,7.1
2022-12-08 17:00:00,0.0,2208.7,26.3,72.0,6.1
2022-12-08 18:00:00,0.0,1848.2,26.6,71.0,5.7
2022-12-08 19:00:00,0.0,1323.7,26.1,73.0,5.7
2022-12-08 20:00:00,0.0,679.8,25.8,74.0,4.0
2022-12-08 21:00:00,0.0,430.3,25.5,76.0,4.0
2022-12-08 22:00:00,0.0,99.9,25.3,78.0,4.1
2022-12-09 09:00:00,0.0,32.0,20.0,96.0,1.9
2022-12-09 10:00:00,0.0,217.4,22.0,95.0,1.9
2022-12-09 11:00:00,0.0,1257.0,24.2,82.0,3.2
2022-12-09 12:00:00,0.0,2258.1,26.1,75.0,3.7
2022-12-09 13:00:00,0.0,2998.3,27.0,74.0,4.5
2022-12-09 14:00:00,0.0,3379.2,27.5,74.0,5.1
2022-12-09 15:00:00,0.0,3810.3,28.1,71.0,5.9
2022-12-09 16:00:00,0.0,3845.7,28.1,69.0,6.5
2022-12-09 17:00:00,0.0,3730.5,28.1,71.0,6.6
